발생위치,구,동,발생규모,파손개수,위도,경도,연도,월,일,일최대기온,일최저기온,일평균기온,일최대습도,일최저습도,일평균습도,일총강수량,인구수,포트홀 위험 지수,osmid,pagerank,kmeans_cluster
대구 달서구 도원동 1462,달서구,도원동,0.06,1,35.806547,128.537882,2024,1,29,5.7,-4.5,0.5208333333333334,77.0,30.0,53.41666666666666,0.0,"33,165",-7.460681940966605,10614324267,3.218748184396463e-05,0
대구 중구 대봉동 121-117,중구,대봉동,0.3,1,35.855149,128.607032,2024,1,29,6.6,-4.0,1.1166666666666667,72.0,29.0,49.958333333333336,0.0,"7,750",-7.575618504513136,443197706,1.882815457857213e-05,0
대구 서구 이현동 609-1,서구,이현동,0.24,1,35.882716,128.533216,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"18,388",-5.166726222106497,4681498126,4.680441644465304e-05,3
대구 북구 금호동 555-3,북구,금호동,1.8,1,35.886622,128.530445,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"34,104",-5.33672474223941,420450865,6.200971600352793e-05,3
대구 서구 비산동 2127,서구,비산동,0.15,1,35.892176,128.542225,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"8,645",-5.070127920844779,566895247,2.8119379294761258e-05,0
대구 서구 비산동 2127,서구,비산동,0.18,1,35.893591,128.542147,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"8,645",-5.070428596116007,2607832886,2.1869107723659223e-05,0
대구 북구 매천동 527-3,북구,매천동,0.04,1,35.903932,128.541234,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"34,104",-5.319085126327394,3969143779,4.7181991191483045e-05,3
대구 북구 산격동 846-35,북구,산격동,1.05,1,35.893564,128.594062,2024,1,30,8.9,0.7,5.183333333333334,70.0,36.0,53.083333333333336,0.0,"8,245",-5.565673530209933,5538022585,4.2673413333676086e-05,0
대구 북구 산격동 993-12,북구,산격동,0.4,1,35.890929,128.596875,2024,1,30,8.9,0.7,5.183333333333334,70.0,36.0,53.083333333333336,0.0,"8,245",-5.559158899333337,5538022592,3.077610382756063e-05,0
대구 동구 방촌동 1113-22,동구,방촌동,0.03,1,35.879406,128.670545,2024,1,30,10.8,1.0,4.958333333333333,70.0,33.0,56.083333333333336,0.0,"17,733",-5.375964874096629,4336524310,3.759666287909767e-05,0
대구 동구 용계동 541-4,동구,용계동,0.06,1,35.875775,128.681159,2024,1,30,10.8,1.0,4.958333333333333,70.0,33.0,56.083333333333336,0.0,"15,552",-5.354843648849313,5305332479,5.44110518563793e-05,3
대구 동구 용계동 993,동구,용계동,0.5,1,35.874897,128.682405,2024,1,30,10.8,1.0,4.958333333333333,70.0,33.0,56.083333333333336,0.0,"15,552",-5.359253552827317,9553162154,4.2338863825096645e-05,0
대구 동구 신기동 596,동구,신기동,0.04,1,35.866265,128.705084,2024,1,30,10.0,-0.6,4.5875,74.0,34.0,58.04166666666666,0.0,"39,016",-5.441947910378243,4637623018,3.6834213614362595e-05,0
대구 동구 사복동 613-5,동구,사복동,0.4,1,35.872435,128.750333,2024,1,30,10.8,1.0,4.958333333333333,70.0,33.0,56.083333333333336,0.0,"17,741",-5.379751778876499,4674112284,5.507527470144653e-05,3
대구 동구 율하동 129-21,동구,율하동,0.5,1,35.873291,128.700327,2024,1,30,10.0,-0.6,4.5875,74.0,34.0,58.04166666666666,0.0,"39,016",-5.446558264537065,1880695945,3.488946572098241e-05,0
대구 달서구 신당동 1789,달서구,신당동,0.08,1,35.85548,128.497231,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"29,256",-5.271868707242035,4697030188,3.9656434624225716e-05,0
대구 달서구 이곡동 1193,달서구,이곡동,0.09,1,35.855406,128.500272,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"21,332",-5.1941389737313735,4642071354,5.429450894001034e-05,3
대구 달서구 이곡동 1193,달서구,이곡동,0.1,1,35.855376,128.502502,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"21,332",-5.194239198821783,436868061,3.7383547635974015e-05,0
대구 달서구 이곡동 1309,달서구,이곡동,0.06,1,35.85883,128.50751,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"21,332",-5.193838298460146,365395402,5.4474070607229773e-05,3
대구 서구 비산동 840-16,서구,비산동,0.1,1,35.881485,128.555352,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"8,645",-5.069626795392733,9168966964,3.5468748623421805e-05,0
대구 서구 비산동 1955-5,서구,비산동,0.08,1,35.893015,128.548088,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"8,645",-5.069426345211915,700682688,4.98596824044194e-05,3
대구 서구 비산동 3442-8,서구,비산동,0.2,1,35.885929,128.537098,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"8,645",-5.070629046296825,2343233660,4.823652724281079e-05,3
대구 서구 이현동 619-4,서구,이현동,0.04,1,35.882511,128.533024,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"18,388",-5.164721720298314,4681498126,4.680441644465304e-05,3
대구 북구 금호동 609-27,북구,금호동,0.5,1,35.885927,128.531943,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"34,104",-5.323695480486217,420450865,6.200971600352793e-05,3
대구 수성구 황금동 955,수성구,황금동,0.06,1,35.846539,128.62446,2024,1,30,10.8,1.0,4.958333333333333,70.0,33.0,56.083333333333336,0.0,"22,427",-5.42237027244628,414665229,3.508157867093346e-05,0
대구 수성구 상동 207-8,수성구,상동,0.07,1,35.833021,128.607266,2024,1,30,8.9,0.7,5.183333333333334,70.0,36.0,53.083333333333336,0.0,"14,973",-5.621934252958617,3738923056,4.406421368651228e-05,0
대구 달서구 상인동 755-5,달서구,상인동,0.08,1,35.819587,128.539789,2024,1,30,9.1,1.7,4.95,74.0,36.0,55.333333333333336,0.0,"34,119",-5.319633357504152,4689823684,3.0649964120456184e-05,0
대구 남구 봉덕동 721,남구,봉덕동,0.21,1,35.845165,128.595143,2024,1,30,8.9,0.7,5.183333333333334,70.0,36.0,53.083333333333336,0.0,"8,332",-5.5581091413432615,436821774,4.928362762775619e-05,3
대구 중구 동산동 590,중구,동산동,0.06,1,35.866515,128.58228,2024,1,30,8.9,0.7,5.183333333333334,70.0,36.0,53.083333333333336,0.0,"9,229",-5.565416147731339,3889230942,3.4275605983334116e-05,0
대구 동구 효목동 298-9,동구,효목동,1.25,1,35.882365,128.6363,2024,1,31,15.3,5.5,8.6625,65.0,28.0,49.083333333333336,0.0,"12,310",-4.858238761679471,4644149303,2.4440718403853248e-05,0
대구 동구 효목동 210,동구,효목동,0.5,1,35.882466,128.636169,2024,1,31,15.3,5.5,8.6625,65.0,28.0,49.083333333333336,0.0,"12,310",-4.850721879898782,4644149303,2.4440718403853248e-05,0
대구 동구 효목동 647,동구,효목동,0.42,1,35.876942,128.644714,2024,1,31,15.3,5.5,8.6625,65.0,28.0,49.083333333333336,0.0,"12,310",-4.849920079175509,7318097078,4.204834888035313e-05,0
대구 달서구 진천동 808-9,달서구,진천동,0.1,1,35.812689,128.518694,2024,1,31,14.2,6.5,9.308333333333334,54.0,29.0,40.875,0.0,"50,369",-6.394692550397275,4989337009,3.253301390847742e-05,0
대구 달서구 진천동 808-9,달서구,진천동,0.28,1,35.813142,128.519574,2024,1,31,14.2,6.5,9.308333333333334,54.0,29.0,40.875,0.0,"50,369",-6.396496602024641,4989337008,2.9364103336975233e-05,0
대구 달서구 본리동 1150,달서구,본리동,0.06,1,35.837331,128.544017,2024,1,31,14.2,6.5,9.308333333333334,54.0,29.0,40.875,0.0,"19,363",-6.089749033126904,436833679,5.037838647854918e-05,3
대구 달서구 갈산동 971-4,달서구,갈산동,0.08,1,35.835522,128.506212,2024,1,31,14.2,6.5,9.308333333333334,54.0,29.0,40.875,0.0,"21,332",-6.109289108305894,365395408,4.943657366028113e-05,3
대구 달서구 용산동 215-14,달서구,용산동,0.24,1,35.849457,128.530555,2024,1,31,14.2,6.5,9.308333333333334,54.0,29.0,40.875,0.0,"28,789",-6.1841357689760885,7116196793,4.771747165217247e-05,3
대구 동구 용계동 541-11,동구,용계동,0.42,1,35.875255,128.680855,2024,1,31,15.3,5.5,8.6625,65.0,28.0,49.083333333333336,0.0,"15,552",-4.881763179350253,1878712278,4.275460047738636e-05,0
대구 북구 서변동 124,북구,서변동,0.2,1,35.930533,128.598989,2024,1,31,14.5,6.1,8.637500000000001,56.0,22.0,38.458333333333336,0.0,"34,412",-6.892343999863738,8233151670,3.167357652881479e-05,0
대구 북구 침산동 1663-5,북구,침산동,0.3,1,35.889184,128.596984,2024,2,1,9.2,3.4,5.583333333333333,77.0,39.0,65.625,0.0,"3,691",-3.5907512962021952,369750872,5.0725234184846834e-05,3
대구 달서구 월암동 913,달서구,월암동,0.09,1,35.82779,128.507288,2024,2,1,9.6,3.3,5.375,79.0,41.0,67.58333333333333,0.0,"40,650",-3.5300102802355804,3969467479,4.8407466403678814e-05,3
대구 남구 대명동 산 218-15,남구,대명동,0.09,1,35.830627,128.564515,2024,2,1,9.2,3.4,5.583333333333333,77.0,39.0,65.625,0.0,"10,120",-3.651792556664316,1697252281,2.5525330076306274e-05,0
대구 남구 봉덕동 산 122-25,남구,봉덕동,0.04,1,35.833241,128.59295,2024,2,1,9.2,3.4,5.583333333333333,77.0,39.0,65.625,0.0,"8,291",-3.633326893821891,1355770092,2.848025489759756e-05,0
대구 달서구 본동 1150-33,달서구,본동,0.18,1,35.835714,128.530757,2024,2,1,9.6,3.3,5.375,79.0,41.0,67.58333333333333,0.0,"12,248",-3.2519463186454742,11634027878,4.107032053579079e-05,0
대구 달서구 상인동 1551-1,달서구,상인동,0.15,1,35.811617,128.548019,2024,2,1,9.6,3.3,5.375,79.0,41.0,67.58333333333333,0.0,"34,003",-3.4653244355709028,420450670,4.9141344075065446e-05,3
대구 달서구 용산동 972,달서구,용산동,0.14,1,35.85425,128.530683,2024,2,1,9.6,3.3,5.375,79.0,41.0,67.58333333333333,0.0,"28,764",-3.41376646778602,2778823870,3.711637144289621e-05,0
대구 동구 율하동 266-15,동구,율하동,0.3,1,35.870014,128.692648,2024,2,1,9.0,2.8,5.016666666666667,85.0,44.0,72.95833333333333,0.0,"38,914",-2.726504907933585,5305332252,3.0097650143880938e-05,0
대구 동구 신서동 1157,동구,신서동,0.25,1,35.878152,128.727699,2024,2,1,8.9,3.3,5.366666666666667,81.0,41.0,69.25,0.1,"17,641",-3.153475756917949,4634461174,4.227314612379807e-05,0
대구 동구 용계동 755-11,동구,용계동,0.5,1,35.873989,128.691883,2024,2,1,8.9,3.3,5.366666666666667,81.0,41.0,69.25,0.1,"15,669",-3.136612293016984,8218409281,3.9932076134257464e-05,0
대구 동구 방촌동 1139-1,동구,방촌동,0.15,1,35.879566,128.670756,2024,2,1,8.9,3.3,5.366666666666667,81.0,41.0,69.25,0.1,"17,707",-3.1531217616003886,4336524299,3.914145866417222e-05,0
대구 중구 동산동 626,중구,동산동,0.4,1,35.865477,128.582381,2024,2,1,9.2,3.4,5.583333333333333,77.0,39.0,65.625,0.0,"9,411",-3.647935697938963,7119325144,3.3334603524032273e-05,0
대구 중구 동산동 75-21,중구,동산동,0.12,1,35.869499,128.582364,2024,2,1,9.2,3.4,5.583333333333333,77.0,39.0,65.625,0.0,"9,411",-3.6451293954075066,436833420,2.7741657771157896e-05,0
대구 달서구 본리동 1150,달서구,본리동,0.16,1,35.841297,128.536917,2024,2,1,9.6,3.3,5.375,79.0,41.0,67.58333333333333,0.0,"19,596",-3.323918323765094,436834035,4.995771742471214e-05,3
대구 동구 입석동 978-24,동구,입석동,0.09,1,35.892564,128.643077,2024,2,1,8.9,3.3,5.366666666666667,81.0,41.0,69.25,0.1,"13,359",-3.1098141187816264,7710256662,2.6946482802243516e-05,0
대구 수성구 범어동 835,수성구,범어동,0.09,1,35.858712,128.632548,2024,2,1,9.2,3.4,5.583333333333333,77.0,39.0,65.625,0.0,"18,556",-3.734651407088172,3781617610,3.188251446489903e-05,0
대구 달서구 장동 306-1,달서구,장동,0.09,1,35.836266,128.514753,2024,2,1,9.6,3.3,5.375,79.0,41.0,67.58333333333333,0.0,"15,996",-3.2878573525032726,366663678,5.394281181176821e-05,3
대구 동구 효목동 647,동구,효목동,0.15,1,35.878615,128.643664,2024,2,2,8.8,4.5,5.816666666666666,80.0,56.0,71.54166666666667,0.0,"12,283",-1.7780103210086542,5334874650,4.4698248758925864e-05,3
대구 동구 효목동 647,동구,효목동,0.06,1,35.879711,128.642579,2024,2,2,8.8,4.5,5.816666666666666,80.0,56.0,71.54166666666667,0.0,"12,283",-1.7771082951949717,1874233076,4.0076123126550406e-05,0
대구 수성구 이천동 42-2,수성구,이천동,0.16,1,35.85059,128.665842,2024,2,2,8.5,4.7,6.008333333333333,76.0,55.0,68.45833333333333,0.0,"12,711",-2.319690586418694,3019464336,2.0540784175619103e-05,1
대구 달서구 월암동 1086,달서구,월암동,0.12,1,35.830658,128.515913,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"40,650",-2.335804501240045,436819447,3.496962191399103e-05,0
대구 달서구 월암동 932,달서구,월암동,0.06,1,35.829795,128.515913,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"40,650",-2.335203150697589,436819447,3.496962191399103e-05,0
대구 달서구 월암동 931-4,달서구,월암동,0.1,1,35.828536,128.514799,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"40,650",-2.335604051059226,436819447,3.496962191399103e-05,0
대구 달서구 월암동 925-19,달서구,월암동,0.12,1,35.826425,128.512618,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"40,650",-2.335804501240045,436819441,3.3368752801712036e-05,0
대구 달서구 월성동 78,달서구,월성동,0.32,1,35.831925,128.524502,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"40,650",-2.3378090030482284,436866577,4.09519404552037e-05,0
대구 달서구 월성동 77,달서구,월성동,0.21,1,35.835137,128.527638,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"40,650",-2.3367065270537277,961534921,3.231741657621449e-05,0
대구 달서구 본동 592-2,달서구,본동,0.24,1,35.837064,128.530635,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"12,248",-2.058041214921165,414665758,9.564203455296916e-05,3
대구 달서구 본리동 643-21,달서구,본리동,0.1,1,35.837338,128.530638,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"19,596",-2.1288105189558757,414665758,9.564203455296916e-05,3
대구 달서구 본리동 1150-17,달서구,본리동,0.18,1,35.837666,128.544793,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"19,596",-2.1296123196791488,436833679,5.037838647854918e-05,3
대구 수성구 연호동 154-5,수성구,연호동,0.06,1,35.843095,128.679287,2024,2,2,8.2,3.3,5.2,86.0,58.0,75.29166666666667,0.0,"26,727",-1.426937745423274,7710253029,2.309119220113216e-05,1
대구 수성구 만촌동 889,수성구,만촌동,0.06,1,35.855204,128.653442,2024,2,2,8.8,4.5,5.816666666666666,80.0,56.0,71.54166666666667,0.0,"21,223",-1.8649174610068815,436873521,2.5961749805893434e-05,0
대구 수성구 범어동 835,수성구,범어동,0.06,1,35.858956,128.640745,2024,2,2,8.5,4.7,6.008333333333333,76.0,55.0,68.45833333333333,0.0,"18,556",-2.3760982431399507,7116196814,2.9617683035541912e-05,0
대구 달서구 상인동 1514-1,달서구,상인동,6.5,1,35.809923,128.546916,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"34,003",-2.3344609137139685,4682614059,5.644120089691359e-05,3
대구 달서구 대곡동 410,달서구,대곡동,0.06,1,35.807453,128.528302,2024,2,2,8.6,4.6,5.958333333333333,79.0,55.0,69.5,0.0,"50,198",-2.4289841255490567,436881275,4.555048329483672e-05,3
대구 수성구 지산동 148,수성구,지산동,0.06,1,35.824569,128.645293,2024,2,4,7.9,4.2,5.983333333333333,97.0,71.0,84.875,8.0,"19,935",1.6151317418872262,11302358006,3.880409891164892e-05,2
대구 수성구 범어동 93-87,수성구,범어동,1.0,1,35.852165,128.638502,2024,2,4,8.4,4.5,6.4,94.0,66.0,79.66666666666667,9.0,"18,556",0.9276471831174986,10795455670,2.761003267144799e-05,1
대구 동구 효목동 209,동구,효목동,0.81,1,35.878691,128.649312,2024,2,4,8.4,4.4,6.304166666666667,96.0,70.0,82.75,9.0,"12,283",1.598882435502563,697215785,4.504930813362448e-05,2
대구 동구 방촌동 1084-30,동구,방촌동,0.81,1,35.876992,128.665952,2024,2,4,8.4,4.4,6.304166666666667,96.0,70.0,82.75,9.0,"17,707",1.5456076127549343,4336522443,2.965423314139458e-05,1
대구 동구 방촌동 1084-272,동구,방촌동,0.16,1,35.876706,128.667756,2024,2,4,8.4,4.4,6.304166666666667,96.0,70.0,82.75,9.0,"17,707",1.552122243631531,4336522414,1.649272864006592e-05,1
대구 동구 율하동 1113,동구,율하동,0.06,1,35.87054,128.691713,2024,2,4,7.9,4.2,5.983333333333333,97.0,71.0,84.875,8.0,"38,914",1.428718972542233,5305332470,2.270991893534435e-05,1
대구 동구 신기동 331-1,동구,신기동,0.06,1,35.866309,128.70607,2024,2,4,7.9,4.2,5.983333333333333,97.0,71.0,84.875,8.0,"38,914",1.428718972542233,5475532577,3.9673593015581876e-05,2
대구 수성구 만촌동 1332,수성구,만촌동,2.0,1,35.872069,128.635336,2024,2,4,8.4,4.4,6.304166666666667,96.0,70.0,82.75,9.0,"21,223",1.4991464839319604,414665151,5.67621731958483e-05,3
대구 수성구 만촌동 1332,수성구,만촌동,0.2,1,35.872079,128.635247,2024,2,4,8.4,4.4,6.304166666666667,96.0,70.0,82.75,9.0,"21,223",1.5171870002056131,414665151,5.67621731958483e-05,3
대구 수성구 두산동 955,수성구,두산동,0.06,1,35.840031,128.622126,2024,2,4,8.4,4.5,6.4,94.0,66.0,79.66666666666667,9.0,"14,300",0.978871004892862,6944139644,3.930115041278744e-05,2
대구 수성구 황금동 908,수성구,황금동,0.06,1,35.84267,128.624688,2024,2,4,8.4,4.4,6.304166666666667,96.0,70.0,82.75,9.0,"22,358",1.5074421197938783,3076899427,5.177078000679219e-05,3
대구 북구 침산동 1759,북구,침산동,0.36,1,35.882493,128.596672,2024,2,4,8.4,4.5,6.4,94.0,66.0,79.66666666666667,9.0,"3,691",1.080066426688255,436863607,3.7460619271659204e-05,2
대구 북구 침산동 7-9,북구,침산동,0.36,1,35.88511,128.597569,2024,2,4,8.4,4.5,6.4,94.0,66.0,79.66666666666667,9.0,"3,691",1.080066426688255,5537626659,4.4147915793901646e-05,2
대구 북구 침산동 105-1,북구,침산동,0.36,1,35.885642,128.597699,2024,2,4,8.4,4.5,6.4,94.0,66.0,79.66666666666667,9.0,"3,691",1.080066426688255,5537626659,4.4147915793901646e-05,2
대구 북구 산격동 14-45,북구,산격동,0.12,1,35.910602,128.605093,2024,2,4,8.4,4.5,6.4,94.0,66.0,79.66666666666667,9.0,"8,205",1.0381350755610994,5525115627,5.120353019569045e-05,3
대구 북구 산격동 1477-1,북구,산격동,0.36,1,35.910498,128.604972,2024,2,4,8.4,4.5,6.4,94.0,66.0,79.66666666666667,9.0,"8,205",1.035729673391279,9893274034,2.8916466370234876e-05,1
대구 동구 지묘동 815-1,동구,지묘동,0.64,1,35.941428,128.637592,2024,2,4,7.7,3.6,5.4875,99.0,74.0,88.25,9.5,"20,735",2.1171286058851138,1931499610,5.6459565088215325e-05,3
대구 수성구 중동 626,수성구,중동,0.25,1,35.84959,128.613069,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"13,000",-0.4014728532921831,2569235768,3.81481812680389e-05,0
대구 수성구 상동 692,수성구,상동,0.64,1,35.829581,128.616614,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"14,880",-0.4238470939799297,414665219,3.0340749139642915e-05,0
대구 수성구 지산동 934,수성구,지산동,2.4,1,35.839123,128.626422,2024,2,5,6.5,0.9,3.7625,95.0,74.0,83.45833333333333,5.0,"19,935",0.5214739343002122,10773314968,4.130826745306948e-05,2
대구 수성구 지산동 941,수성구,지산동,0.6,1,35.839242,128.625935,2024,2,5,6.5,0.9,3.7625,95.0,74.0,83.45833333333333,5.0,"19,935",0.5395144505738645,10773314968,4.130826745306948e-05,2
대구 수성구 황금동 232,수성구,황금동,0.64,1,35.84069,128.638122,2024,2,5,6.7,1.2,4.116666666666666,94.0,73.0,80.375,4.8,"22,358",0.2552334701902262,10776103108,3.6357609855881884e-05,0
대구 수성구 대흥동 854,수성구,대흥동,0.2,1,35.837299,128.682607,2024,2,5,6.5,0.9,3.7625,95.0,74.0,83.45833333333333,5.0,"26,727",0.4768120611035992,7710253023,5.5650867332471974e-05,3
대구 수성구 대흥동 843,수성구,대흥동,0.36,1,35.83714,128.683403,2024,2,5,6.5,0.9,3.7625,95.0,74.0,83.45833333333333,5.0,"26,727",0.4752084596570522,7710253023,5.5650867332471974e-05,3
대구 서구 비산동 2982,서구,비산동,0.5,1,35.883123,128.539989,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"8,614",0.2968008196532211,1694300537,1.5618969428566263e-05,1
대구 수성구 매호동 1330-4,수성구,매호동,0.06,1,35.841881,128.705314,2024,2,5,6.5,0.9,3.7625,95.0,74.0,83.45833333333333,5.0,"30,580",0.4403708369920024,7119325168,3.928444092702927e-05,2
대구 수성구 대흥동 504,수성구,대흥동,0.12,1,35.832716,128.688796,2024,2,5,6.5,0.9,3.7625,95.0,74.0,83.45833333333333,5.0,"26,727",0.4776138618268727,7593800931,4.5578939314074475e-05,2
대구 달서구 갈산동 100-84,달서구,갈산동,0.12,1,35.843872,128.507603,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"21,252",0.1764782503224476,365395405,5.195932792071761e-05,3
대구 수성구 만촌동 1285-1,수성구,만촌동,0.3,1,35.873192,128.647986,2024,2,5,6.7,1.2,4.116666666666666,94.0,73.0,80.375,4.8,"21,223",0.2697891549416011,3159056536,4.0952876362204346e-05,2
대구 동구 용계동 542-5,동구,용계동,0.12,1,35.874956,128.682706,2024,2,5,6.7,1.2,4.116666666666666,94.0,73.0,80.375,4.8,"15,669",0.3261448963809742,5305332452,5.733253457401383e-05,3
대구 달서구 갈산동 966-16,달서구,갈산동,0.12,1,35.842237,128.492039,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"21,252",0.1764782503224476,5779561414,2.591374463412875e-05,1
대구 달서구 신당동 산 34-7,달서구,신당동,0.04,1,35.863734,128.491335,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"29,212",0.0990964984883604,10861800887,7.048475836418446e-05,3
대구 달서구 신당동 1659,달서구,신당동,0.24,1,35.851638,128.491711,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"29,212",0.097091996680177,1916679885,2.515898823651463e-05,1
대구 달서구 갈산동 982-2,달서구,갈산동,0.24,1,35.834944,128.492434,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"21,252",0.1752755492375378,5063405874,4.468795021548265e-05,2
대구 달서구 본동 1150-33,달서구,본동,0.06,1,35.837156,128.530894,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"12,248",0.265517378154661,414665758,9.564203455296916e-05,3
대구 달서구 본동 1150-33,달서구,본동,0.1,1,35.837267,128.543413,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"12,248",0.2651164777930243,4959629472,3.5909947028652104e-05,0
대구 달서구 상인동 1514-1,달서구,상인동,0.12,1,35.810384,128.546496,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"34,003",0.0512372354155498,420450622,5.675810661236471e-05,3
대구 달서구 송현동 692,달서구,송현동,0.08,1,35.82405,128.55436,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"17,294",0.2157548417672544,5305241423,3.347062802847783e-05,0
대구 남구 대명동 산 218-15,남구,대명동,0.16,1,35.831563,128.569762,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"10,120",-0.3722833109753346,1694388210,3.3998829915826195e-05,0
대구 남구 대명동 산 218-15,남구,대명동,0.18,1,35.830991,128.571128,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"10,120",-0.372483761156153,1697252238,3.4412337667159664e-05,0
대구 달서구 상인동 1514-1,달서구,상인동,0.8,1,35.817995,128.538871,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"34,003",0.0444219292677258,7709951214,2.8233799034545234e-05,1
대구 동구 서호동 7-24,동구,서호동,0.72,1,35.872152,128.709614,2024,2,5,6.7,1.2,4.116666666666666,94.0,73.0,80.375,4.8,"27,204",0.2068339941286399,5477821291,3.727949459715245e-05,0
대구 동구 율하동 133-5,동구,율하동,0.09,1,35.87337,128.699335,2024,2,5,6.5,0.9,3.7625,95.0,74.0,83.45833333333333,5.0,"38,914",0.3582131608397391,5358227511,3.5400421096594965e-05,0
대구 동구 용계동 631-3,동구,용계동,0.09,1,35.874543,128.687593,2024,2,5,6.7,1.2,4.116666666666666,94.0,73.0,80.375,4.8,"15,669",0.3264455716522018,5305332484,3.505186723525842e-05,0
대구 동구 용계동 542-5,동구,용계동,0.64,1,35.874992,128.683382,2024,2,5,6.7,1.2,4.116666666666666,94.0,73.0,80.375,4.8,"15,669",0.3209331916796968,5305332452,5.733253457401383e-05,3
대구 달서구 대곡동 917-39,달서구,대곡동,0.12,1,35.807597,128.520326,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"50,198",-0.1078309346430503,4984139082,2.2868825433250988e-05,1
대구 달서구 상인동 1594-3,달서구,상인동,0.12,1,35.808049,128.55058,2024,2,5,6.4,1.5,3.904166666666667,96.0,70.0,80.375,5.5,"34,003",0.0512372354155498,8247580160,2.6804089392572544e-05,1
대구 남구 대명동 산 218-15,남구,대명동,0.2,1,35.831227,128.570657,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"10,120",-0.3726842113369714,1697252375,2.943729523326602e-05,0
대구 남구 대명동 산 186-1,남구,대명동,0.1,1,35.832232,128.578899,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"10,120",-0.3716819604328799,1697029535,1.4527656682123787e-05,1
대구 남구 대명동 1291,남구,대명동,0.06,1,35.833896,128.579524,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"10,120",-0.3712810600712432,1697029584,4.49285784852034e-05,2
대구 동구 신암동 369,동구,신암동,0.32,1,35.880509,128.628735,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"11,087",-0.3833848389699932,8246998073,3.0088618223488533e-05,0
대구 북구 침산동 521-5,북구,침산동,0.12,1,35.891806,128.589544,2024,2,5,6.9,1.2,4.2250000000000005,89.0,70.0,76.83333333333333,4.5,"3,691",-0.3087364232529858,414665234,6.209347496349085e-05,3
